loan_status,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
1,0.171875,0.014736337,0,0.333333333,0.434831461,0.421686747,0.25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.109375,0.037332055,0.097560976,0.420289855,0.062921348,0.228915663,0.214285714,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.171875,0.037332055,0.317073171,0.333333333,0.020786517,0.180722892,0.285714286,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.109375,0.017683605,0.268292683,0.171014493,0.219101124,0.192771084,0.142857143,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.140625,0.015227057,0.048780488,0.333333333,0.346067416,0.409638554,0.285714286,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.140625,0.037332055,0.341463415,0.130434783,0.55,0.072289157,0.142857143,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0.109375,0.015227549,0.195121951,0.333333333,0.252247191,0.409638554,0.214285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.140625,0.037332055,0.048780488,0.115942029,0.075280899,0.072289157,0.285714286,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0.109375,0.015227549,0,0.333333333,0.10505618,0.409638554,0.142857143,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.125,0.037332055,0.195121951,0.263768116,0.11741573,0.144578313,0.142857143,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.140625,0.034384787,0.073170732,0.072463768,0.612359551,0.048192771,0.142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.1875,0.01527667,0.097560976,0.333333333,0.032022472,0.409638554,0.285714286,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.234375,0.01571876,0.219512195,0.333333333,0.610674157,0.397590361,0.25,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0.140625,0.01571876,0.317073171,0.333333333,0.116292135,0.397590361,0.285714286,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0.140625,0.01571876,0.146341463,0.333333333,0.116292135,0.397590361,0.178571429,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.109375,0.037332055,0.073170732,0.405797101,0.299438202,0.21686747,0.142857143,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.125,0.01571876,0.048780488,0.333333333,0,0.397590361,0.285714286,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.109375,0.037332055,0.097560976,0.68115942,0.320224719,0.361445783,0.285714286,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.203125,0.01571876,0.219512195,0.333333333,0.10505618,0.397590361,0.142857143,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.1875,0.037332055,0.146341463,0.362318841,0.138202247,0.192771084,0.285714286,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.140625,0.01571876,0.024390244,0.333333333,0.381460674,0.397590361,0.25,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.15625,0.015915244,0.048780488,0.333333333,0.293820225,0.397590361,0.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.125,0.037332055,0.317073171,0.594202899,0.333707865,0.313253012,0.178571429,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.1875,0.016247303,0.073170732,0.333333333,0.393258427,0.385542169,0.178571429,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.109375,0.037332055,0.024390244,0.565217391,0.333707865,0.301204819,0.107142857,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.203125,0.037332055,0.024390244,0.15942029,0.138202247,0.084337349,0.285714286,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0.140625,0.016661886,0.048780488,0.333333333,0.452808989,0.385542169,0.285714286,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.21875,0.037332055,0.170731707,0.536231884,0.292134831,0.289156627,0.285714286,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.109375,0.016701182,0,0.333333333,0.06741573,0.385542169,0.285714286,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.1875,0.037332055,0.048780488,0.275362319,0.321348315,0.156626506,0.25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.1875,0.016701182,0.048780488,0.333333333,0.393258427,0.385542169,0.142857143,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.109375,0.037332055,0.268292683,0.130434783,0.321348315,0.072289157,0.178571429,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.171875,0.037332055,0.12195122,0.15942029,0.111235955,0.084337349,0.25,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.203125,0.037332055,0.097560976,0.333333333,0.321348315,0.180722892,0.142857143,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.140625,0.037332055,0,0.68115942,0.418539326,0.361445783,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.140625,0.037332055,0.048780488,0.130434783,0.130337079,0.072289157,0.25,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.125,0.037332055,0.024390244,0.075362319,0.091573034,0.048192771,0.25,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.109375,0.01768164,0.024390244,0.217391304,0.399438202,0.240963855,0.142857143,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.21875,0.028932343,0.268292683,0.507246377,0.197752809,0.289156627,0.107142857,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0.125,0.016946788,0.048780488,0.333333333,0.299438202,0.373493976,0.107142857,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.125,0.037332055,0.292682927,0.333333333,0.379775281,0.180722892,0.107142857,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.125,0.017017031,0.170731707,0.333333333,0.346067416,0.373493976,0.214285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.171875,0.037332055,0.146341463,0.202898551,0.379775281,0.108433735,0.178571429,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.15625,0.037332055,0.341463415,0.217391304,0.47752809,0.120481928,0.214285714,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.140625,0.037332055,0.317073171,0.449275362,0.416853933,0.240963855,0.178571429,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.109375,0.037332055,0.048780488,0.246376812,0.381460674,0.13253012,0.214285714,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.125,0.017192394,0,0.333333333,0.399438202,0.373493976,0.25,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.171875,0.037332055,0,0.420289855,0.310674157,0.228915663,0.214285714,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.125,0.037332055,0.195121951,0.362318841,0.452247191,0.192771084,0.107142857,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.15625,0.037332055,0,0.217391304,0.541011236,0.120481928,0.107142857,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0.109375,0.028932343,0.024390244,0.217391304,0.339325843,0.13253012,0.214285714,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.125,0.034384787,0.146341463,0.188405797,0.559550562,0.108433735,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0.125,0.037332055,0.048780488,0.449275362,0.350561798,0.240963855,0.178571429,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.203125,0.037332055,0.292682927,0.246376812,0.367977528,0.13253012,0.178571429,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.109375,0.037332055,0.268292683,0.130434783,0.14494382,0.072289157,0.142857143,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.125,0.037332055,0.024390244,0.565217391,0.439325843,0.301204819,0.214285714,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0.109375,0.017683605,0.097560976,0.333333333,0.408426966,0.361445783,0.214285714,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.171875,0.017683605,0.12195122,0.333333333,0.369101124,0.361445783,0.107142857,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.234375,0.03733402,0.048780488,0.07826087,0.319662921,0.048192771,0.178571429,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.125,0.017683605,0.292682927,0.333333333,0.319662921,0.361445783,0.107142857,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.171875,0.03733402,0.219512195,0.086956522,0.403932584,0.048192771,0.285714286,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.109375,0.017683605,0.195121951,0.333333333,0.278089888,0.361445783,0.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.125,0.03733402,0.12195122,0.333333333,0.083707865,0.180722892,0.142857143,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.171875,0.03733402,0.219512195,0.144927536,0.299438202,0.084337349,0.214285714,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.125,0.03733402,0.048780488,0.644927536,0.341011236,0.337349398,0.142857143,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.125,0.014736337,0,0.333333333,0.516292135,0.421686747,0.214285714,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.15625,0.014736337,0,0.333333333,0.418539326,0.421686747,0.142857143,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.234375,0.03733402,0,0.402898551,0.310674157,0.21686747,0.107142857,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.1875,0.017683605,0.073170732,0.333333333,0.363483146,0.361445783,0.285714286,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.15625,0.017683605,0.317073171,0.333333333,0.212359551,0.361445783,0.214285714,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.15625,0.014758933,0.048780488,0.333333333,0.535955056,0.421686747,0.142857143,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0.1875,0.014888613,0.048780488,0.333333333,0.535955056,0.421686747,0.214285714,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0.15625,0.037457805,0.268292683,0.68115942,0.116292135,0.361445783,0.178571429,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.21875,0.037479418,0.073170732,0.420289855,0.410674157,0.228915663,0.25,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.234375,0.037483348,0.073170732,0.333333333,0.138202247,0.180722892,0.285714286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.140625,0.018176781,0.146341463,0.333333333,0.257303371,0.34939759,0.178571429,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.1875,0.015635254,0.097560976,0.333333333,0.11741573,0.397590361,0.178571429,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.140625,0.037528539,0.317073171,0.217391304,0.096629213,0.120481928,0.285714286,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.1875,0.018666027,0.317073171,0.333333333,0.11741573,0.34939759,0.214285714,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.109375,0.018666027,0.048780488,0.333333333,0.293820225,0.34939759,0.178571429,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.140625,0.037575696,0.048780488,0.275362319,0.466292135,0.144578313,0.285714286,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.125,0.03757766,0.097560976,0.15942029,0.130337079,0.084337349,0.107142857,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.125,0.037611554,0.048780488,0.101449275,0.236516854,0.060240964,0.178571429,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.125,0.018666027,0,0.333333333,0.319662921,0.34939759,0.25,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.21875,0.037626782,0.048780488,0.420289855,0.381460674,0.228915663,0.142857143,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.109375,0.01571876,0.048780488,0.333333333,0.487078652,0.397590361,0.285714286,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.171875,0.01571876,0.097560976,0.333333333,0.27752809,0.397590361,0.214285714,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.125,0.037699481,0.12195122,0.130434783,0.11741573,0.072289157,0.25,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.15625,0.018666027,0.024390244,0.333333333,0.250561798,0.34939759,0.214285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.171875,0.018666027,0.024390244,0.333333333,0.312921348,0.34939759,0.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.203125,0.018666027,0.073170732,0.333333333,0.457865169,0.34939759,0.178571429,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.125,0.037823266,0.146341463,0.057971014,0.032022472,0.036144578,0.142857143,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.15625,0.018960754,0.317073171,0.333333333,0.353370787,0.337349398,0.214285714,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.15625,0.019101241,0.073170732,0.333333333,0.290449438,0.337349398,0.285714286,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.140625,0.037823266,0.12195122,0.391304348,0.125842697,0.204819277,0.25,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.109375,0.037823266,0.097560976,0.246376812,0.45,0.13253012,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.1875,0.037823266,0.024390244,0.275362319,0.278089888,0.144578313,0.285714286,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.203125,0.037823266,0.097560976,0.333333333,0.042134831,0.180722892,0.214285714,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.125,0.037823266,0.268292683,0.15942029,0.042134831,0.084337349,0.285714286,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.21875,0.017192394,0.12195122,0.333333333,0.369101124,0.373493976,0.142857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.140625,0.016209971,0.097560976,0.333333333,0.236516854,0.385542169,0.178571429,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.109375,0.019255481,0,0.333333333,0.197752809,0.337349398,0.107142857,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.171875,0.037823266,0.365853659,0.194202899,0.236516854,0.108433735,0.214285714,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.140625,0.037823266,0.024390244,0.210144928,0.219101124,0.120481928,0.285714286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.109375,0.037823266,0.048780488,0.144927536,0.14494382,0.084337349,0.214285714,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0.140625,0.034875999,0.195121951,0.333333333,0.434831461,0.192771084,0.178571429,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.125,0.037823266,0,0.130434783,0.399438202,0.072289157,0.25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0.203125,0.034875999,0.048780488,0.202898551,0.261797753,0.120481928,0.25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.109375,0.017192394,0.073170732,0.263768116,0.020786517,0.301204819,0.285714286,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.125,0.037882211,0.12195122,0.136231884,0.341011236,0.072289157,0.178571429,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.15625,0.037882211,0.073170732,0.507246377,0.299438202,0.265060241,0.285714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.1875,0.037923473,0.146341463,0.089855072,0.138202247,0.048192771,0.25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.21875,0.020139661,0.414634146,0.333333333,0.034269663,0.325301205,0.25,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.140625,0.020139661,0,0.333333333,0.425280899,0.325301205,0.178571429,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.125,0.020139661,0.292682927,0.333333333,0,0.325301205,0.285714286,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.171875,0.038117993,0,0.101449275,0.457865169,0.060240964,0.178571429,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.203125,0.0382182,0.097560976,0.246376812,0.14494382,0.13253012,0.214285714,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.140625,0.035288616,0.12195122,0.710144928,0.890449438,0.397590361,0.142857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,0.140625,0.038265356,0.317073171,0.217391304,0.125842697,0.120481928,0.285714286,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.1875,0.020139661,0.219512195,0.333333333,0.138202247,0.325301205,0.142857143,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.203125,0.020139661,0.097560976,0.333333333,0.138202247,0.325301205,0.142857143,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.125,0.038312513,0.292682927,0.072463768,0.393258427,0.048192771,0.107142857,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.140625,0.017192394,0.243902439,0.246376812,0.41011236,0.277108434,0.25,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.234375,0.020139661,0.073170732,0.333333333,0.328089888,0.325301205,0.107142857,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.234375,0.038314477,0.073170732,0.530434783,0.11741573,0.277108434,0.285714286,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0.140625,0.03536721,0.219512195,0.113043478,0.610674157,0.072289157,0.285714286,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.125,0.038314477,0.073170732,0.710144928,0.610674157,0.361445783,0.107142857,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0.109375,0.038314477,0.268292683,0.101449275,0.139325843,0.060240964,0.285714286,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.203125,0.038314477,0.048780488,0.15942029,0.11741573,0.084337349,0.285714286,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.140625,0.038314477,0.12195122,0.594202899,0.518539326,0.313253012,0.107142857,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.109375,0.038314477,0.268292683,0.275362319,0.11741573,0.144578313,0.25,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.140625,0.038314477,0.12195122,0.565217391,0.312921348,0.289156627,0.178571429,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.171875,0.038314477,0.365853659,0.217391304,0.369101124,0.120481928,0.107142857,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.140625,0.020630872,0.097560976,0.333333333,0.298876404,0.313253012,0.285714286,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.1875,0.038314477,0.097560976,0.217391304,0.644382022,0.120481928,0.214285714,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.125,0.017683605,0,0.333333333,0.570224719,0.361445783,0.178571429,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.203125,0.038314477,0.048780488,0.565217391,0.312921348,0.289156627,0.285714286,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.109375,0.038314477,0.073170732,0.275362319,0.084269663,0.144578313,0.25,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.109375,0.038314477,0,0.391304348,0.257303371,0.204819277,0.178571429,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.125,0.038314477,0.195121951,0.507246377,0.125842697,0.265060241,0.25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.171875,0.038314477,0.097560976,0.275362319,0.10505618,0.144578313,0.107142857,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.1875,0.038314477,0.317073171,0.275362319,0.27752809,0.144578313,0.25,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.234375,0.038314477,0.097560976,0.275362319,0.633146067,0.144578313,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0.125,0.038314477,0,0.420289855,0.424719101,0.21686747,0.214285714,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.171875,0.038314477,0.365853659,0.246376812,0,0.13253012,0.25,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.140625,0.021247834,0.12195122,0.333333333,0.10505618,0.301204819,0.214285714,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.140625,0.021367689,0,0.333333333,0.197752809,0.301204819,0.107142857,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.15625,0.038314477,0.12195122,0.130434783,0.075280899,0.072289157,0.214285714,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.171875,0.021465932,0.048780488,0.333333333,0.369101124,0.301204819,0.107142857,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.1875,0.029767402,0.292682927,0.710144928,0.333707865,0.397590361,0.107142857,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.109375,0.021613295,0.12195122,0.333333333,0.353370787,0.301204819,0.142857143,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.109375,0.018666027,0.12195122,0.333333333,0.594382022,0.34939759,0.107142857,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.21875,0.03536721,0.317073171,0.565217391,0.692134831,0.313253012,0.107142857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.140625,0.03536721,0.317073171,0.565217391,0.598876404,0.313253012,0.142857143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0.1875,0.021809779,0.024390244,0.333333333,0.06741573,0.301204819,0.178571429,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.234375,0.038318407,0.170731707,0.194202899,0.06741573,0.108433735,0.178571429,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0.125,0.02750783,0.048780488,0.333333333,0.252247191,0.240963855,0.285714286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.171875,0.038371458,0.292682927,0.066666667,0.407865169,0.036144578,0.25,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.15625,0.02750783,0,0.333333333,0.353370787,0.240963855,0.25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.15625,0.024560562,0.024390244,0.333333333,0.06741573,0.265060241,0.142857143,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.203125,0.038512927,0.195121951,0.402898551,0.594382022,0.204819277,0.178571429,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.140625,0.02750783,0.170731707,0.333333333,0.252247191,0.240963855,0.178571429,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.125,0.038560083,0.292682927,0.304347826,0.116292135,0.156626506,0.25,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.109375,0.02750783,0,0.333333333,0.453370787,0.240963855,0.142857143,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.171875,0.02750783,0,0.333333333,0.116292135,0.240963855,0.25,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.15625,0.038560083,0.170731707,0.275362319,0.574719101,0.144578313,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.109375,0.038560083,0.073170732,0.307246377,0.197752809,0.156626506,0.107142857,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.15625,0.02750783,0.12195122,0.333333333,0.312921348,0.240963855,0.178571429,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.171875,0.038571872,0.097560976,0.333333333,0.06741573,0.180722892,0.214285714,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.15625,0.02750783,0.024390244,0.333333333,0.473033708,0.240963855,0.178571429,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.171875,0.02750783,0.12195122,0.333333333,0.116292135,0.240963855,0.285714286,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
